"","country","year","GB.TDS.FRGN.CN","iso2c","DT.TDS.DECT.EX.ZS","DT.TDS.DECT.GD.ZS","DT.TDS.DECT.GN.ZS","iso3c","region","capital","longitude","latitude","income","lending"
"2205","Sweden",2009,NA,"SE",NA,NA,NA,"SWE","Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified"
"2206","Sweden",2010,NA,"SE",NA,NA,NA,"SWE","Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified"
"2207","Sweden",2011,NA,"SE",NA,NA,NA,"SWE","Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified"
"2208","Sweden",2012,NA,"SE",NA,NA,NA,"SWE","Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified"
"2209","Sweden",2013,NA,"SE",NA,NA,NA,"SWE","Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified"
"2210","Sweden",2014,NA,"SE",NA,NA,NA,"SWE","Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified"
"2211","Switzerland",2005,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2212","Switzerland",2006,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2213","Switzerland",2007,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2214","Switzerland",2008,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2215","Switzerland",2009,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2216","Switzerland",2010,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2217","Switzerland",2011,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2218","Switzerland",2012,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2219","Switzerland",2013,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2220","Switzerland",2014,NA,"CH",NA,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"2221","Syrian Arab Republic",2005,NA,"SY",4.75778953556731,NA,2.02471193539599,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2222","Syrian Arab Republic",2006,NA,"SY",6.06192633560838,NA,2.54441489871414,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2223","Syrian Arab Republic",2007,NA,"SY",4.23954309299616,NA,1.73047515558399,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2224","Syrian Arab Republic",2008,NA,"SY",3.43351422588305,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2225","Syrian Arab Republic",2009,NA,"SY",3.89971179650784,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2226","Syrian Arab Republic",2010,NA,"SY",3.14411986355777,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2227","Syrian Arab Republic",2011,NA,"SY",NA,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2228","Syrian Arab Republic",2012,NA,"SY",NA,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2229","Syrian Arab Republic",2013,NA,"SY",NA,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2230","Syrian Arab Republic",2014,NA,"SY",NA,NA,NA,"SYR","Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD"
"2231","Tajikistan",2005,NA,"TJ",5.75465395969875,NA,3.25636924602668,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2232","Tajikistan",2006,NA,"TJ",4.14654435743637,NA,2.52001473574722,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2233","Tajikistan",2007,NA,"TJ",3.71106784447994,NA,1.76483248225083,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2234","Tajikistan",2008,NA,"TJ",7.12735071502094,NA,2.4780943542029,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2235","Tajikistan",2009,NA,"TJ",38.0365365664336,NA,9.49653498255888,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2236","Tajikistan",2010,NA,"TJ",76.2790128010306,NA,12.3273606970802,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2237","Tajikistan",2011,NA,"TJ",48.332007087775,NA,8.93077474064044,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2238","Tajikistan",2012,NA,"TJ",25.4774415604454,NA,5.66078220467099,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2239","Tajikistan",2013,NA,"TJ",NA,NA,NA,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2240","Tajikistan",2014,NA,"TJ",NA,NA,NA,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA"
"2241","Tanzania",2005,175188800,"TZ",4.36326220720976,0.941824250867218,0.962630365186687,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2242","Tanzania",2006,107197082.56,"TZ",2.53100174634924,0.622716907642842,0.630511251160382,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2243","Tanzania",2007,76604746.76,"TZ",1.5624952749209,0.390923393514966,0.394667001093886,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2244","Tanzania",2008,101830432.393439,"TZ",1.14012692938288,0.313732704885114,0.318189830527452,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2245","Tanzania",2009,232207200,"TZ",3.09806181326603,0.77043113864128,0.780465685281359,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2246","Tanzania",2010,159666246.853022,"TZ",3.03638896700925,0.865280221785882,0.877050696867128,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2247","Tanzania",2011,260260984.443146,"TZ",1.94587872371147,0.63022099285693,0.624942064822794,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2248","Tanzania",2012,NA,"TZ",1.93776728687905,NA,0.607280444977401,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2249","Tanzania",2013,NA,"TZ",NA,NA,NA,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2250","Tanzania",2014,NA,"TZ",NA,NA,NA,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"2251","Thailand",2005,NA,"TH",13.6965164827658,NA,10.7535737727006,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2252","Thailand",2006,NA,"TH",9.40100611985716,NA,7.37325018545777,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2253","Thailand",2007,NA,"TH",11.7661056472316,NA,9.24860696111623,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2254","Thailand",2008,NA,"TH",7.91407201244869,NA,6.45904362801985,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2255","Thailand",2009,NA,"TH",6.8388930147742,NA,5.02004143178336,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2256","Thailand",2010,NA,"TH",4.74581467577848,NA,3.59268874328687,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2257","Thailand",2011,NA,"TH",3.91496837022301,NA,3.14337980460602,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2258","Thailand",2012,NA,"TH",4.07233178260878,NA,3.28302850445678,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2259","Thailand",2013,NA,"TH",NA,NA,NA,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2260","Thailand",2014,NA,"TH",NA,NA,NA,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"2261","Timor-Leste",2005,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2262","Timor-Leste",2006,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2263","Timor-Leste",2007,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2264","Timor-Leste",2008,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2265","Timor-Leste",2009,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2266","Timor-Leste",2010,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2267","Timor-Leste",2011,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2268","Timor-Leste",2012,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2269","Timor-Leste",2013,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2270","Timor-Leste",2014,NA,"TL",NA,NA,NA,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA"
"2271","Togo",2005,34700001280,"TG",2.47872216626802,1.00470221518841,1.02171932562614,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2272","Togo",2006,NA,"TG",3.04419914266766,1.24327607976489,1.23569667908557,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2273","Togo",2007,NA,"TG",1.58586491760445,0.637298911734468,0.619645496563085,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2274","Togo",2008,NA,"TG",16.0465339600898,6.17152362139567,6.98770471975843,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2275","Togo",2009,NA,"TG",4.25098273066015,1.76291462494833,1.91815926896649,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2276","Togo",2010,NA,"TG",2.64952512411078,1.08888927015016,1.33918157522991,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2277","Togo",2011,NA,"TG",NA,0.409317838901299,0.467393584382596,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2278","Togo",2012,NA,"TG",NA,NA,0.690209644435455,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2279","Togo",2013,NA,"TG",NA,NA,NA,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2280","Togo",2014,NA,"TG",NA,NA,NA,"TGO","Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA"
"2281","Tonga",2005,NA,"TO",8.79294148710578,NA,1.95901225050284,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2282","Tonga",2006,NA,"TO",10.4850699870811,NA,1.46194161759548,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2283","Tonga",2007,NA,"TO",9.84749152308866,NA,1.63053197218796,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2284","Tonga",2008,NA,"TO",9.25136068200973,NA,1.56116775253515,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2285","Tonga",2009,NA,"TO",7.44382487761828,NA,1.1885756323706,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2286","Tonga",2010,NA,"TO",9.17691579943236,NA,1.35166166695629,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2287","Tonga",2011,NA,"TO",9.08056929603678,NA,1.36712336102527,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2288","Tonga",2012,NA,"TO",7.83463738160513,NA,1.30648551793108,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2289","Tonga",2013,NA,"TO",NA,NA,NA,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2290","Tonga",2014,NA,"TO",NA,NA,NA,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA"
"2291","Trinidad and Tobago",2005,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2292","Trinidad and Tobago",2006,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2293","Trinidad and Tobago",2007,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2294","Trinidad and Tobago",2008,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2295","Trinidad and Tobago",2009,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2296","Trinidad and Tobago",2010,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2297","Trinidad and Tobago",2011,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2298","Trinidad and Tobago",2012,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2299","Trinidad and Tobago",2013,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2300","Trinidad and Tobago",2014,NA,"TT",NA,NA,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"2301","Tunisia",2005,NA,"TN",13.6796782091979,6.3069587088916,6.6439732232037,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2302","Tunisia",2006,NA,"TN",15.5968822191569,7.37604984253466,7.73141076672852,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2303","Tunisia",2007,NA,"TN",12.2562661914511,6.42993261556268,6.83177642083395,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2304","Tunisia",2008,NA,"TN",7.87243479863495,4.49777836318314,4.77098880343522,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2305","Tunisia",2009,NA,"TN",10.4769766923855,4.82935202154091,5.09866053531822,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2306","Tunisia",2010,NA,"TN",10.4493015759055,5.31486481723741,5.63887480218623,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2307","Tunisia",2011,NA,"TN",11.5415950158935,5.73162270090595,6.07059347778664,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2308","Tunisia",2012,NA,"TN",11.5104572095559,NA,5.89360392088888,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2309","Tunisia",2013,NA,"TN",NA,NA,NA,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2310","Tunisia",2014,NA,"TN",NA,NA,NA,"TUN","Middle East & North Africa (all income levels)","Tunis","10.21","36.7899","Upper middle income","IBRD"
"2311","Turkey",2005,NA,"TR",37.411892702887,NA,8.62275300020729,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2312","Turkey",2006,NA,"TR",32.9193397327068,NA,7.80439732551159,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2313","Turkey",2007,NA,"TR",32.4488620569268,NA,7.69626280936763,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2314","Turkey",2008,NA,"TR",30.1771455158273,NA,7.72533475379271,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2315","Turkey",2009,NA,"TR",41.6151215043842,NA,10.3411498772129,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2316","Turkey",2010,NA,"TR",36.5642944929255,NA,8.17780934887839,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2317","Turkey",2011,NA,"TR",29.9259097880832,NA,7.35241037040443,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2318","Turkey",2012,NA,"TR",26.0758422462415,NA,7.07345466015378,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2319","Turkey",2013,NA,"TR",NA,NA,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2320","Turkey",2014,NA,"TR",NA,NA,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"2321","Turkmenistan",2005,NA,"TM",NA,NA,4.11601059084487,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2322","Turkmenistan",2006,NA,"TM",NA,NA,2.59550904260934,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2323","Turkmenistan",2007,NA,"TM",NA,NA,1.65709482515349,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2324","Turkmenistan",2008,NA,"TM",NA,NA,0.93566001153575,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2325","Turkmenistan",2009,NA,"TM",NA,NA,0.871605526661608,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2326","Turkmenistan",2010,NA,"TM",NA,NA,0.763758921765643,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2327","Turkmenistan",2011,NA,"TM",NA,NA,0.510347219397095,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2328","Turkmenistan",2012,NA,"TM",NA,NA,0.190773791112486,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2329","Turkmenistan",2013,NA,"TM",NA,NA,NA,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2330","Turkmenistan",2014,NA,"TM",NA,NA,NA,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD"
"2331","Turks and Caicos Islands",2005,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2332","Turks and Caicos Islands",2006,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2333","Turks and Caicos Islands",2007,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2334","Turks and Caicos Islands",2008,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2335","Turks and Caicos Islands",2009,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2336","Turks and Caicos Islands",2010,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2337","Turks and Caicos Islands",2011,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2338","Turks and Caicos Islands",2012,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2339","Turks and Caicos Islands",2013,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2340","Turks and Caicos Islands",2014,NA,"TC",NA,NA,NA,"TCA","Latin America & Caribbean (all income levels)","Grand Turk","-71.141389","21.4602778","High income: nonOECD","Not classified"
"2341","Tuvalu",2005,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2342","Tuvalu",2006,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2343","Tuvalu",2007,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2344","Tuvalu",2008,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2345","Tuvalu",2009,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2346","Tuvalu",2010,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2347","Tuvalu",2011,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2348","Tuvalu",2012,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2349","Tuvalu",2013,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2350","Tuvalu",2014,NA,"TV",NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"2351","Uganda",2005,6.527e+10,"UG",10.7937436466866,1.85886913062707,1.9627738291083,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2352","Uganda",2006,6.48e+10,"UG",5.5899135311769,1.00034987750457,1.02949463703438,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2353","Uganda",2007,3.88e+10,"UG",2.69918328185084,0.558659711906795,0.552138929108925,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2354","Uganda",2008,5.112e+10,"UG",2.36255500833801,0.513246112781266,0.530142901947509,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2355","Uganda",2009,5.325e+10,"UG",2.13298727504566,0.453659009438908,0.49329899098054,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2356","Uganda",2010,6.31e+10,"UG",1.84193051254288,0.378132765475952,0.402015316071121,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2357","Uganda",2011,7.744e+10,"UG",1.47811730784175,0.409158480233999,0.415933647279236,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2358","Uganda",2012,NA,"UG",1.41949608585719,NA,0.345756450684545,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2359","Uganda",2013,NA,"UG",NA,NA,NA,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2360","Uganda",2014,NA,"UG",NA,NA,NA,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"2361","Ukraine",2005,NA,"UA",13.1690369721556,NA,6.70908297346347,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"2362","Ukraine",2006,NA,"UA",18.4448568035905,NA,8.64340618264514,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"2363","Ukraine",2007,NA,"UA",17.8230036269749,NA,8.24815520643445,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"2364","Ukraine",2008,NA,"UA",20.0227784161367,NA,9.86247392850356,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"2365","Ukraine",2009,NA,"UA",39.6974093538375,NA,19.6101196502688,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"2366","Ukraine",2010,NA,"UA",39.1684892168152,NA,20.4980637421714,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
