"","iso2c","country","year","FM.AST.GOVT.ZG.M2","FM.AST.PRVT.ZG.M2","FM.LBC.MQMY.CN","FM.LBC.XMQM.CN","FM.LBL.MQMY.CN","FM.LBL.MQMY.GD.ZS","FM.LBL.MQMY.IR.ZS","FM.LBL.XMQM.CN","iso3c","region","capital","longitude","latitude","income","lending"
"1494","TR","Turkey",2007,NA,NA,NA,NA,369689113872.616,43.8447076539155,3.70925018026768,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"1495","TR","Turkey",2008,NA,NA,NA,NA,461583609279.238,48.5604394509495,4.81379863433697,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"1496","TR","Turkey",2009,NA,NA,NA,NA,520416886300,54.6335834738208,4.48070122045535,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"1497","TR","Turkey",2010,NA,NA,NA,NA,616674209622.196,56.1225496260448,4.77376392730696,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"1498","TR","Turkey",2011,NA,NA,NA,NA,710394825821.767,54.7420508848441,4.82294219447084,NA,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"1499","TT","Trinidad and Tobago",2005,NA,NA,NA,NA,41249464418.96,40.9700486869152,1.32033982023795,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1500","TT","Trinidad and Tobago",2006,NA,NA,NA,NA,49389761597.94,42.5953368255584,1.18700848415659,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1501","TT","Trinidad and Tobago",2007,NA,NA,NA,NA,55122622364.11,40.2492989303703,1.302716818948,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1502","TT","Trinidad and Tobago",2008,NA,NA,NA,NA,64183551586.47,36.6162645184583,1.08607021029876,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1503","TT","Trinidad and Tobago",2009,NA,NA,NA,NA,75257435489.56,62.0521231599014,1.29760099347495,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1504","TT","Trinidad and Tobago",2010,NA,NA,NA,NA,76022955921.47,57.945209470777,1.24102847795784,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1505","TT","Trinidad and Tobago",2011,NA,NA,NA,NA,76623105737.28,50.7817808938345,1.14501199410651,NA,"TTO","Latin America & Caribbean (all income levels)","Port-of-Spain","-61.4789","10.6596","High income: nonOECD","IBRD"
"1506","TV","Tuvalu",2005,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1507","TV","Tuvalu",2006,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1508","TV","Tuvalu",2007,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1509","TV","Tuvalu",2008,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1510","TV","Tuvalu",2009,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1511","TV","Tuvalu",2010,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1512","TV","Tuvalu",2011,NA,NA,NA,NA,NA,NA,NA,NA,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA"
"1513","TZ","Tanzania",2005,5.11382013381231,8.61930630628677,1096943892722.24,-122317088322.24,4250725019626.9,26.6247855246183,1.83780743289464,261936203769.45,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1514","TZ","Tanzania",2006,-1.43059097106581,10.4764846862902,913730579768.16,214925118031.84,5164455599437.21,28.785343373931,1.82587994347576,476861321801.29,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1515","TZ","Tanzania",2007,3.36343833599292,12.5087974266768,1059133037486.29,-194238416486.29,6223588636857.82,29.7091317931068,1.73183070302906,282622905315,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1516","TZ","Tanzania",2008,-6.91768350033502,14.3084957272603,1235190451230.89,555950342169.109,7458779088104.39,30.0979565503459,2.17780094870402,838573247484.109,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1517","TZ","Tanzania",2009,-0.42639438258378,12.8744560548311,1321364262539.04,432337611160.961,8780143350738.42,31.1213035363973,1.91621324156116,1270910858645.07,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1518","TZ","Tanzania",2010,10.6104626516667,9.43117895899765,-2482980237254.93,5317138700854.93,11012663700491.3,34.1018190762535,2.00130145508851,6588049559500,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1519","TZ","Tanzania",2011,15.7028234608821,22.3809503648059,1504220727300,1000522756500,13021322027213,34.6930304757385,2.22284425756721,7588572316000,"TZA","Sub-Saharan Africa (all income levels)","Dodoma","35.7382","-6.17486","Low income","IDA"
"1520","UA","Ukraine",2005,NA,NA,NA,NA,194070535396.29,43.9618657059635,1.95323350641002,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1521","UA","Ukraine",2006,NA,NA,NA,NA,261063356489.75,47.9760943135019,2.31201795509722,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1522","UA","Ukraine",2007,NA,NA,NA,NA,396156389459.69,54.9659150861681,2.41494864548999,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1523","UA","Ukraine",2008,NA,NA,NA,NA,515727118970.35,54.3983814215985,3.10407665771558,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1524","UA","Ukraine",2009,NA,NA,NA,NA,487298234743.34,53.3531398040543,2.3600981789376,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1525","UA","Ukraine",2010,NA,NA,NA,NA,597871550160.8,55.2271079405377,2.17927693362416,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1526","UA","Ukraine",2011,NA,NA,NA,NA,685514574666.87,52.6476945459431,2.70654782699779,NA,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"1527","UG","Uganda",2005,-10.0364744715125,5.29908801167072,454774780943,-162299238943,3101452775080,19.3229389307976,1.29574187664833,964061683117,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1528","UG","Uganda",2006,-3.98540807571485,10.4867254044613,524794995692,562340868508,3626247770733.63,19.9141480378626,1.09338233232856,1526402551625,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1529","UG","Uganda",2007,-15.0610572990614,9.30608410086187,796543319478.2,156896154321.8,4422791090277.2,20.8754529819694,1.0024965333283,1683298705946.8,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1530","UG","Uganda",2008,-4.25260603657389,20.8736828569761,1362936606031.93,514927722968.07,5785727696316.91,23.6176766206755,1.46179947569909,2198226428914.87,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1531","UG","Uganda",2009,6.02931330282552,14.922214463017,1011973931172.08,-228244973772.08,6797701627418.76,22.5830103278172,1.11800366527367,1969981455142.79,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1532","UG","Uganda",2010,1.38553703324426,9.04589385497916,-867472625057.21,4239546447257.21,9386510975235.14,26.8889626957552,1.59296440664134,6209527902400,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1533","UG","Uganda",2011,2.06711061696704,9.06064119957028,430289866900,1181560849200,10550477345204.5,26.993178997999,1.59781158857227,7391088751600,"UGA","Sub-Saharan Africa (all income levels)","Kampala","32.5729","0.314269","Low income","IDA"
"1534","US","United States",2005,NA,NA,NA,NA,9411702076739.35,71.8702909169582,49.9933204728398,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1535","US","United States",2006,NA,NA,NA,NA,10261123323202.7,74.0452977955008,46.4117929452515,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1536","US","United States",2007,NA,NA,NA,NA,11466236526482.2,79.1850757683349,41.3124827433704,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1537","US","United States",2008,NA,NA,NA,NA,12405412813345.6,84.2741847200505,42.1887268637865,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1538","US","United States",2009,NA,NA,NA,NA,13035437055524.7,90.4114819462245,32.25803630938,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1539","US","United States",2010,NA,NA,NA,NA,12683828491276.3,84.7945855563553,25.9421036058429,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1540","US","United States",2011,NA,NA,NA,NA,13530235964798.1,87.1019065830518,25.1834359901614,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified"
"1541","UY","Uruguay",2005,NA,NA,NA,NA,192468564416.68,45.2847553360464,2.55418200534081,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1542","UY","Uruguay",2006,NA,NA,NA,NA,214855980071.09,45.5836764306096,2.88779567888989,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1543","UY","Uruguay",2007,NA,NA,NA,NA,223053405601.58,40.594316027445,2.30584618082595,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1544","UY","Uruguay",2008,NA,NA,NA,NA,286769323722.65,45.0788200827125,2.152245714744,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1545","UY","Uruguay",2009,NA,NA,NA,NA,279170817280.166,40.6096035218593,1.53899224136688,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1546","UY","Uruguay",2010,NA,NA,NA,NA,341006290009.58,43.7229431147231,2.22061009025174,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1547","UY","Uruguay",2011,NA,NA,NA,NA,402356395942.48,44.1015993791137,2.02220849853477,NA,"URY","Latin America & Caribbean (all income levels)","Montevideo","-56.0675","-34.8941","Upper middle income","IBRD"
"1548","UZ","Uzbekistan",2005,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1549","UZ","Uzbekistan",2006,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1550","UZ","Uzbekistan",2007,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1551","UZ","Uzbekistan",2008,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1552","UZ","Uzbekistan",2009,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1553","UZ","Uzbekistan",2010,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1554","UZ","Uzbekistan",2011,NA,NA,NA,NA,NA,NA,NA,NA,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend"
"1555","VC","St. Vincent and the Grenadines",2005,NA,NA,NA,NA,1040129363,69.8605337189132,5.54196555219768,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1556","VC","St. Vincent and the Grenadines",2006,NA,NA,NA,NA,1089663109,66.0478591825789,5.12861633472183,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1557","VC","St. Vincent and the Grenadines",2007,NA,NA,NA,NA,1176571301,63.7017488359502,5.01015079337313,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1558","VC","St. Vincent and the Grenadines",2008,NA,NA,NA,NA,1224477087,65.2011228434505,5.41891535692383,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1559","VC","St. Vincent and the Grenadines",2009,NA,NA,NA,NA,1199834934,65.852630845225,5.06042277098987,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1560","VC","St. Vincent and the Grenadines",2010,NA,NA,NA,NA,1231944208.19738,66.9534895759446,4.04851220308889,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1561","VC","St. Vincent and the Grenadines",2011,NA,NA,NA,NA,1258570882.64053,68.8496106477314,5.20089573707809,NA,"VCT","Latin America & Caribbean (all income levels)","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"1562","VE","Venezuela, RB",2005,NA,NA,NA,NA,72042017391.5022,23.6912663876933,1.15673105374671,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1563","VE","Venezuela, RB",2006,NA,NA,NA,NA,124442610773.414,31.5903329449224,1.57867244487268,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1564","VE","Venezuela, RB",2007,NA,NA,NA,NA,166620629236.596,33.6885006705721,2.29881662342474,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1565","VE","Venezuela, RB",2008,NA,NA,NA,NA,214608878055.824,31.6721927962503,2.32106079872434,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1566","VE","Venezuela, RB",2009,NA,NA,NA,NA,264680479681.21,37.4232046185379,3.59226576983991,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1567","VE","Venezuela, RB",2010,NA,NA,NA,NA,327002614259.36,32.1588669016468,4.26900884165078,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1568","VE","Venezuela, RB",2011,NA,NA,NA,NA,487902854090.2,35.9416225783525,4.07196009033939,NA,"VEN","Latin America & Caribbean (all income levels)","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"1569","VI","Virgin Islands (U.S.)",2005,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1570","VI","Virgin Islands (U.S.)",2006,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1571","VI","Virgin Islands (U.S.)",2007,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1572","VI","Virgin Islands (U.S.)",2008,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1573","VI","Virgin Islands (U.S.)",2009,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1574","VI","Virgin Islands (U.S.)",2010,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1575","VI","Virgin Islands (U.S.)",2011,NA,NA,NA,NA,NA,NA,NA,NA,"VIR","Latin America & Caribbean (all income levels)","Charlotte Amalie","-64.8963","18.3358","High income: nonOECD","Not classified"
"1576","VN","Vietnam",2005,NA,NA,NA,NA,6.48573735e+14,70.9598496062915,4.5186667137498,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1577","VN","Vietnam",2006,NA,NA,NA,NA,8.41010724e+14,79.2236673213605,3.92870590676891,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1578","VN","Vietnam",2007,NA,NA,NA,NA,1.253997428e+15,100.579772836829,3.31623794721186,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1579","VN","Vietnam",2008,NA,NA,NA,NA,1.513543885e+15,93.6571699337952,3.88621446902909,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1580","VN","Vietnam",2009,NA,NA,NA,NA,1.910586864e+15,105.606996442524,6.8072066659487,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1581","VN","Vietnam",2010,NA,NA,NA,NA,2.478310239e+15,114.852075281255,10.6805406221774,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1582","VN","Vietnam",2011,NA,NA,NA,NA,2.774281102e+15,99.7985561971897,9.99078597551532,NA,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend"
"1583","VU","Vanuatu",2005,NA,NA,NA,NA,42558769000,98.6343955687401,5.79736635298916,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1584","VU","Vanuatu",2006,NA,NA,NA,NA,45551964000,93.7032563306112,3.91311046474826,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1585","VU","Vanuatu",2007,NA,NA,NA,NA,52820401000,97.9497848904054,4.31047768312882,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1586","VU","Vanuatu",2008,NA,NA,NA,NA,59872617000,97.1847630951028,5.12772165274241,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1587","VU","Vanuatu",2009,NA,NA,NA,NA,60145682187,92.3613055697174,3.79155502913519,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1588","VU","Vanuatu",2010,NA,NA,NA,NA,56539282395,83.2537436609141,3.61530643917513,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1589","VU","Vanuatu",2011,NA,NA,NA,NA,57287640505,81.4902425391181,3.68437860591887,NA,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"1590","WS","Samoa",2005,NA,NA,NA,NA,484010000,43.0498594237664,2.17024374130364,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1591","WS","Samoa",2006,NA,NA,NA,NA,550565000,43.9525831168562,2.46655109354606,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1592","WS","Samoa",2007,NA,NA,NA,NA,611165000,45.9522556390977,2.36579819895287,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1593","WS","Samoa",2008,NA,NA,NA,NA,656209000,44.9771827205545,2.9645481201682,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1594","WS","Samoa",2009,NA,NA,NA,NA,714736000,50.114394173645,1.51408755943219,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1595","WS","Samoa",2010,NA,NA,NA,NA,760576000,52.3070934535669,1.43094880102938,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1596","WS","Samoa",2011,NA,NA,NA,NA,713924000,47.3312666240596,1.79285614619375,NA,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA"
"1597","XC","Euro area",2005,NA,NA,NA,NA,NA,141.467589431866,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1598","XC","Euro area",2006,NA,NA,NA,NA,NA,147.614319531167,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1599","XC","Euro area",2007,NA,NA,NA,NA,NA,155.716644556699,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1600","XC","Euro area",2008,NA,NA,NA,NA,NA,162.659285405518,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1601","XC","Euro area",2009,NA,NA,NA,NA,NA,173.911058360881,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1602","XC","Euro area",2010,NA,NA,NA,NA,NA,173.724298350474,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1603","XC","Euro area",2011,NA,NA,NA,NA,NA,173.027939020274,NA,NA,"EMU","Aggregates","","","","Aggregates","Aggregates"
"1604","XD","High income",2005,NA,NA,NA,NA,NA,114.750843750437,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1605","XD","High income",2006,NA,NA,NA,NA,NA,116.884305915446,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1606","XD","High income",2007,NA,NA,NA,NA,NA,121.185553954063,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1607","XD","High income",2008,NA,NA,NA,NA,NA,127.58844298945,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1608","XD","High income",2009,NA,NA,NA,NA,NA,138.093545057455,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1609","XD","High income",2010,NA,NA,NA,NA,NA,134.408608073688,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1610","XD","High income",2011,NA,NA,NA,NA,NA,135.543459465852,NA,NA,"HIC","Aggregates","","","","Aggregates","Aggregates"
"1611","XE","Heavily indebted poor countries (HIPC)",2005,NA,NA,NA,NA,NA,26.1739602807026,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1612","XE","Heavily indebted poor countries (HIPC)",2006,NA,NA,NA,NA,NA,26.7321959231074,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1613","XE","Heavily indebted poor countries (HIPC)",2007,NA,NA,NA,NA,NA,27.7392274758792,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1614","XE","Heavily indebted poor countries (HIPC)",2008,NA,NA,NA,NA,NA,27.7677510030205,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1615","XE","Heavily indebted poor countries (HIPC)",2009,NA,NA,NA,NA,NA,29.847787614634,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1616","XE","Heavily indebted poor countries (HIPC)",2010,NA,NA,NA,NA,NA,31.4828281933405,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1617","XE","Heavily indebted poor countries (HIPC)",2011,NA,NA,NA,NA,NA,32.4296044394729,NA,NA,"HPC","Aggregates","","","","Aggregates","Aggregates"
"1618","XJ","Latin America & Caribbean (developing only)",2005,NA,NA,NA,NA,NA,37.8278791303012,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1619","XJ","Latin America & Caribbean (developing only)",2006,NA,NA,NA,NA,NA,39.6670263008502,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1620","XJ","Latin America & Caribbean (developing only)",2007,NA,NA,NA,NA,NA,42.0638854209121,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1621","XJ","Latin America & Caribbean (developing only)",2008,NA,NA,NA,NA,NA,43.1712351371283,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1622","XJ","Latin America & Caribbean (developing only)",2009,NA,NA,NA,NA,NA,48.0306427780075,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1623","XJ","Latin America & Caribbean (developing only)",2010,NA,NA,NA,NA,NA,48.7507024230123,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1624","XJ","Latin America & Caribbean (developing only)",2011,NA,NA,NA,NA,NA,51.9366813578564,NA,NA,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1625","XL","Least developed countries: UN classification",2005,NA,NA,NA,NA,NA,30.9111545025001,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1626","XL","Least developed countries: UN classification",2006,NA,NA,NA,NA,NA,31.881094104318,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1627","XL","Least developed countries: UN classification",2007,NA,NA,NA,NA,NA,31.5196035045622,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1628","XL","Least developed countries: UN classification",2008,NA,NA,NA,NA,NA,33.1443038043015,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1629","XL","Least developed countries: UN classification",2009,NA,NA,NA,NA,NA,38.3671759575514,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1630","XL","Least developed countries: UN classification",2010,NA,NA,NA,NA,NA,38.8274085230359,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1631","XL","Least developed countries: UN classification",2011,NA,NA,NA,NA,NA,39.6811138686862,NA,NA,"LDC","Aggregates","","","","Aggregates","Aggregates"
"1632","XM","Low income",2005,NA,NA,NA,NA,NA,35.8521580817934,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
"1633","XM","Low income",2006,NA,NA,NA,NA,NA,38.3780988068933,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
"1634","XM","Low income",2007,NA,NA,NA,NA,NA,37.374823736397,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
"1635","XM","Low income",2008,NA,NA,NA,NA,NA,37.9124729880232,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
